date,trailing_pe
2007-06-08,26.268031
2007-06-11,26.20665
2007-06-12,25.983396
2007-06-13,26.335092
2007-06-14,26.516439
2007-06-15,26.769809
2007-06-18,26.877182
2007-06-19,26.865824
2007-06-20,26.589732
2007-06-21,26.916495
2007-06-22,26.594043
2007-06-25,26.520297
2007-06-26,26.374522
2007-06-27,26.690658
2007-06-28,26.814335
2007-06-29,26.720457
2007-07-02,26.866085
2007-07-03,27.0677
2007-07-05,27.262969
2007-07-06,27.358858
2007-07-09,27.350003
2007-07-10,27.163884
2007-07-11,27.302411
2007-07-12,28.013761
2007-07-13,28.002866
2007-07-16,28.036096
2007-07-17,28.118019
2007-07-18,27.295601
2007-07-19,28.256698
2007-07-20,27.964342
2007-07-23,28.073649
2007-07-24,27.56919
2007-07-25,27.632475
2007-07-26,27.398918
2007-07-27,26.935429
2007-07-30,26.880143
2007-07-31,26.454
2007-08-01,26.711384
2007-08-02,26.952899
2007-08-03,26.336919
2007-08-06,26.722362
2007-08-07,26.585691
2007-08-08,27.322562
2007-08-09,26.571979
2007-08-10,26.551234
2007-08-13,26.676022
2007-08-14,26.235294
2007-08-15,25.771312
2007-08-16,25.375421
2007-08-17,25.892211
2007-08-20,25.881887
2007-08-21,26.000162
2007-08-22,26.274776
2007-08-23,26.325006
2007-08-24,26.72427
2007-08-27,26.559871
2007-08-28,25.97982
2007-08-29,26.682472
2007-08-30,26.693091
2007-08-31,27.002871
2007-09-04,27.430521
2007-09-05,27.189388
2007-09-06,27.271466
2007-09-07,26.701003
2007-09-10,26.722769
2007-09-11,27.10741
2007-09-12,26.942171
2007-09-13,26.955559
2007-09-14,26.872869
2007-09-17,26.697148
2007-09-18,27.241888
2007-09-19,27.333746
2007-09-20,27.309449
2007-09-21,27.521566
2007-09-24,27.734912
2007-09-25,28.026847
2007-09-26,28.071887
2007-09-27,28.134383
2007-09-28,28.083991
2007-10-01,28.473269
2007-10-02,28.574054
2007-10-03,28.29761
2007-10-04,28.268182
2007-10-05,28.615344
2007-10-08,28.846922
2007-10-09,29.006543
2007-10-10,29.092082
2007-10-11,28.715028
2007-10-12,29.031349
2007-10-15,28.825973
2007-10-16,28.394535
2007-10-17,29.195341
2007-10-18,29.359993
2007-10-19,28.682188
2007-10-22,28.790097
2007-10-23,29.261999
2007-10-24,28.91503
2007-10-25,28.681724
2007-10-26,29.334436
2007-10-29,29.453109
2007-10-30,29.627435
2007-10-31,30.128622
2007-11-01,29.673267
2007-11-02,29.927405
2007-11-05,29.759899
2007-11-06,30.02004
2007-11-07,29.037219
2007-11-08,27.677359
2007-11-09,26.785014
2007-11-12,26.391883
2007-11-13,27.434318
2007-11-14,27.02184
2007-11-15,26.810102
2007-11-16,27.158097
2007-11-19,26.648147
2007-11-20,26.759638
2007-11-21,26.385845
2007-11-23,26.715756
2007-11-26,26.061612
2007-11-27,26.462233
2007-11-28,27.290872
2007-11-29,27.34128
2007-11-30,27.067043
2007-12-03,26.824579
2007-12-04,26.74699
2007-12-05,27.421462
2007-12-06,27.812376
2007-12-07,27.760543
2007-12-10,27.951511
2007-12-11,27.416859
2007-12-12,27.716122
2007-12-13,27.767431
2007-12-14,27.464091
2007-12-17,26.854854
2007-12-18,26.998482
2007-12-19,26.973986
2007-12-20,27.477904
2007-12-21,27.892012
2007-12-24,28.150941
2007-12-26,28.212094
2007-12-27,27.75304
2007-12-28,27.768377
2007-12-31,27.443819
2008-01-02,26.859678
2008-01-03,26.799832
2008-01-04,25.611625
2008-01-07,25.394619
2008-01-08,24.698407
2008-01-09,25.234016
2008-01-10,25.314495
2008-01-11,24.806744
2008-01-14,25.454252
2008-01-15,24.614236
2008-01-16,24.089858
2008-01-17,23.88282
2008-01-18,23.964017
2008-01-22,23.05595
2008-01-23,23.696533
2008-01-24,23.640074
2008-01-25,23.230175
2008-01-28,23.265544
2008-01-29,23.245134
2008-01-30,23.257807
2008-01-31,23.600633
2008-02-01,23.785144
2008-02-04,23.372344
2008-02-05,22.678791
2008-02-06,22.154663
2008-02-07,22.087148
2008-02-08,22.361934
2008-02-11,22.619006
2008-02-12,22.610104
2008-02-13,23.134352
2008-02-14,22.664681
