date,forward_pe
2010-03-18,15.2466
2010-03-19,15.096
2010-03-22,15.2909
2010-03-23,15.4828
2010-03-24,15.4363
2010-03-25,15.1319
2010-03-26,15.2511
2010-03-29,15.3861
2010-03-30,15.4138
2010-03-31,15.3388
2010-04-01,13.7954
2010-04-02,13.7954
2010-04-05,13.9596
2010-04-06,13.9914
2010-04-07,13.8921
2010-04-08,13.9298
2010-04-09,13.9702
2010-04-12,13.9033
2010-04-13,13.8576
2010-04-14,13.9483
2010-04-15,13.9444
2010-04-16,13.6987
2010-04-19,13.7318
2010-04-20,13.7563
2010-04-21,13.7371
2010-04-22,13.8424
2010-04-23,14.0192
2010-04-26,14.0298
2010-04-27,13.5788
2010-04-28,13.7132
2010-04-29,13.8232
2010-04-30,13.6073
2010-05-03,13.604
2010-05-04,13.1225
2010-05-05,13.0152
2010-05-06,12.6139
2010-05-07,12.4483
2010-05-10,13.045
2010-05-11,12.9
2010-05-12,13.145
2010-05-13,12.9788
2010-05-14,12.651
2010-05-17,12.6318
2010-05-18,12.4457
2010-05-19,12.3987
2010-05-20,11.8517
2010-05-21,12.1457
2010-05-24,11.945
2010-05-25,12.1318
2010-05-26,12.0358
2010-05-27,12.506
2010-05-28,12.294
2010-05-31,12.294
2010-06-01,11.9079
2010-06-02,12.2695
2010-06-03,12.1298
2010-06-04,11.653
2010-06-07,11.4589
2010-06-08,11.7444
2010-06-09,11.7106
2010-06-10,12.1219
2010-06-11,12.2649
2010-06-14,12.143
2010-06-15,12.4556
2010-06-16,12.4464
2010-06-17,12.4086
2010-06-18,12.4709
2010-06-21,12.5258
2010-06-22,12.2457
2010-06-23,12.2543
2010-06-24,11.9616
2010-06-25,12.1298
2010-06-28,11.996
2010-06-29,11.5715
2010-06-30,11.4212
2010-07-01,10.0357
2010-07-02,10.0018
2010-07-05,10.0018
2010-07-06,10.0076
2010-07-07,10.3989
2010-07-08,10.5548
2010-07-09,10.8049
2010-07-12,10.6913
2010-07-13,10.9268
2010-07-14,10.9338
2010-07-15,10.9221
2010-07-16,10.604
2010-07-19,10.6216
2010-07-20,10.9303
2010-07-21,10.8817
2010-07-22,11.1359
2010-07-23,11.3556
2010-07-26,11.4148
2010-07-27,11.3421
2010-07-28,11.283
2010-07-29,11.2835
2010-07-30,11.3392
2010-08-02,11.6397
2010-08-03,11.4458
2010-08-04,11.5313
2010-08-05,11.57
2010-08-06,11.5331
2010-08-09,11.5835
2010-08-10,11.471
2010-08-11,11.0861
2010-08-12,11.1377
2010-08-13,11.0949
2010-08-16,11.1447
2010-08-17,11.4025
2010-08-18,11.4441
2010-08-19,11.1974
2010-08-20,11.157
2010-08-23,11.0416
2010-08-24,10.7844
2010-08-25,10.8149
2010-08-26,10.8172
2010-08-27,11.1347
2010-08-30,10.9789
2010-08-31,11.0164
2010-09-01,11.3345
2010-09-02,11.4558
2010-09-03,11.5987
2010-09-06,11.5987
2010-09-07,11.5009
2010-09-08,11.577
2010-09-09,11.5442
2010-09-10,11.6227
2010-09-13,11.8026
2010-09-14,11.7938
2010-09-15,11.7862
2010-09-16,11.833
2010-09-17,11.8366
2010-09-20,11.9086
2010-09-21,11.8576
2010-09-22,11.9004
2010-09-23,11.7815
2010-09-24,12.0685
2010-09-27,11.9818
2010-09-28,11.9854
2010-09-29,11.8822
2010-09-30,11.8459
2010-10-01,11.5355
2010-10-04,11.3698
2010-10-05,11.6871
2010-10-06,11.7779
2010-10-07,11.6731
2010-10-08,11.9092
2010-10-11,11.8923
2010-10-12,11.9233
2010-10-13,12.1223
2010-10-14,12.0169
2010-10-15,12.0569
2010-10-18,12.0891
2010-10-19,11.8168
2010-10-20,12.0496
2010-10-21,12.0552
2010-10-22,11.9808
2010-10-25,12.1883
2010-10-26,12.1607
2010-10-27,12.0569
2010-10-28,12.0434
2010-10-29,12.1477
2010-11-01,12.1477
2010-11-02,12.2582
2010-11-03,12.2255
2010-11-04,12.6308
2010-11-05,12.6725
2010-11-08,12.7035
2010-11-09,12.4983
2010-11-10,12.5564
2010-11-11,12.6702
2010-11-12,12.3929
2010-11-15,12.2864
2010-11-16,12.022
2010-11-17,12.0135
2010-11-18,12.2441
2010-11-19,12.3292
2010-11-22,12.3495
2010-11-23,12.1364
2010-11-24,12.3563
2010-11-25,12.3563
2010-11-26,12.2035
2010-11-29,12.261
2010-11-30,12.261
2010-12-01,12.6009
2010-12-02,12.7897
2010-12-03,12.8997
2010-12-06,12.9025
2010-12-07,12.9115
2010-12-08,12.7993
2010-12-09,12.8501
2010-12-10,12.9577
2010-12-13,13.0254
2010-12-14,13.0304
2010-12-15,12.9408
2010-12-16,13.0784
2010-12-17,13.1742
2010-12-20,13.2294
2010-12-21,13.3641
2010-12-22,13.3636
2010-12-23,13.4154
2010-12-24,13.4154
2010-12-27,13.4121
2010-12-28,13.451
2010-12-29,13.5011
2010-12-30,13.4961
